Random waveform, random seed
Total number of intervals = 100 (104483, 28830, 111453, 92782, 72484, 16876, 112965, 124268, 48117, 152687, 94570, 30673, 111886, 19885, 99234, 13053, 80316, 40997, 30049, 118929, 87028, 140630, 117024, 92201, 106040, 122471, 126913, 46668, 126693, 25292, 154910, 176747, 32758, 154115, 125982, 148312, 75394, 87093, 9004, 105062, 142035, 103733, 19796, 5816, 79493, 37812, 45198, 99916, 96854, 82457, 144570, 171755, 140940, 68628, 133435, 103337, 25987, 111695, 143681, 111499, 170978, 37161, 123628, 134876, 11003, 105043, 160608, 50671, 35634, 21422, 42268, 27721, 20960, 142376, 58342, 153313, 121167, 85966, 144397, 74449, 139172, 97915, 68889, 137371, 105239, 131504, 37797, 145388, 105795, 28891, 91301, 37286, 122798, 9718, 32070, 142668, 60383, 158129, 29688, 11505)
Average QPS expected = 88490
Timestamp start: 1747130325473
Timestamp end: 1747131325809

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      236.6   122.2    74.4   107.5   118.3   220.0   275.5   306.1   327.0   350.2   378.2   418.8   498.7   646.1  3745.0  68895.3    68889
read      545.1   619.4    74.4   160.0   185.4   280.1   335.6   429.2   884.6  1320.4  1466.7  1652.6  2912.4  4612.2  8073.6 137320.5   137371
read      522.6   613.5    74.4   154.6   176.2   269.3   329.1   427.8   735.2  1194.0  1428.7  1670.5  2860.5  4963.0  8097.2 105293.8   105239
read      522.3   629.9    74.4   153.4   176.5   271.6   322.7   392.3   612.0  1228.9  1453.1  1679.0  3084.6  5358.7  8087.6 131319.8   131504
read      237.6   167.8    68.9   111.7   124.2   219.3   261.3   283.6   299.2   317.7   342.4   387.8   691.4  1896.5  7554.4  37855.6    37797
read      529.5   601.5    74.4   159.3   184.2   273.1   324.4   413.5   814.1  1292.2  1441.0  1622.5  2788.8  4478.7  8058.9 145401.5   145388
read      484.4   573.1    74.4   149.1   168.9   255.2   307.5   378.4   602.2  1027.8  1356.8  1599.0  2678.3  4367.1  8076.0 105865.4   105795
read      222.3    98.3    74.4   114.9   128.1   219.9   252.9   269.9   281.9   295.2   313.2   339.3   395.6   523.6  4169.3  28900.9    28891
read      238.8   116.2    68.9   108.6   119.5   212.7   274.1   311.2   336.8   365.1   397.2   442.1   536.7   699.0  1612.9  91334.3    91301
read      224.3    87.2    74.4   111.2   123.2   221.2   260.0   279.3   292.6   308.0   326.4   354.9   412.0   515.1  1710.6  37275.8    37286
