Random waveform, supplied seed
Total number of intervals = 78 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042)
Average QPS expected = 97032
Timestamp start: 1747245160308
Timestamp end: 1747245940541

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      250.9   140.1    63.8   121.1   133.8   224.8   281.9   314.2   336.2   361.3   392.3   440.4   598.5  1393.6  4506.2  83285.4    83333
read      335.2   201.9    63.8   164.0   186.7   307.4   363.4   396.1   421.3   452.4   495.2   570.7   813.0  2736.9  6878.4 165037.5   165153
read      269.9   194.9    63.8   132.1   147.6   239.1   289.1   318.3   340.4   367.2   402.2   467.0   744.2  2580.1  7301.9 123894.4   123975
read      280.6   269.7    59.1   118.8   133.4   257.8   301.7   324.2   340.3   359.7   384.5   427.9  1043.2  3854.0  7823.9  28529.7    28449
read      251.6   170.8    68.9   123.4   142.2   241.1   270.8   287.4   299.1   314.3   335.1   371.0   564.1  2226.1  7481.0  14890.4    14903
read      264.0   159.0    59.1   121.5   136.0   253.2   297.1   319.9   336.8   356.5   382.1   425.6   563.7  2306.2  5123.2  31170.4    31189
read      274.0   238.8    59.1   118.0   131.7   253.4   304.4   330.9   349.1   370.4   397.1   440.0   701.3  3900.8  7633.2  40568.3    40636
read      295.0   334.2    63.8   120.4   134.5   243.9   311.0   350.8   378.7   409.6   449.3   518.6  1161.3  4945.2 10714.9  80474.0    80574
read      488.2   613.5    63.8   181.3   203.2   308.1   379.5   438.8   496.5   590.2   833.2  1533.9  3305.5  7111.4  9585.6 168786.7   168820
read      343.8   173.9    63.8   174.1   197.9   309.8   367.0   402.1   430.0   464.6   513.3   607.2   924.2  1800.1  3644.8 162517.7   162621
read      253.1   128.1    63.8   123.8   138.6   232.1   283.6   311.5   331.4   355.0   387.1   442.1   592.1   945.8  3520.8 101815.3   101621
read      234.3   101.6    63.8   114.7   126.9   224.6   272.6   294.1   308.9   325.4   346.6   384.6   516.9   808.2  2491.3  58568.7    58592
read      283.7   152.3    63.8   136.3   153.1   252.3   307.0   340.5   366.6   399.3   447.7   534.6   747.6  1248.9  3344.4 152145.2   153042

Total QPS = 96995.9 (75656816 / 780.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 18687233305 bytes :   22.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.85%,40.50%,100.00%
