Random waveform, random seed
Total number of intervals = 90 (29049, 116073, 46756, 40049, 22289, 75812, 113695, 141983, 106658, 10023, 79878, 27254, 58274, 65724, 149183, 178901, 12369, 143234, 123139, 143287, 144785, 115945, 168635, 25269, 120914, 27109, 68220, 90845, 64371, 160529, 117760, 40879, 132310, 97510, 84816, 66984, 149091, 27007, 100803, 133346, 20808, 44374, 80096, 19874, 93783, 100870, 33412, 123104, 85730, 26233, 39895, 59596, 57634, 163407, 9925, 6046, 95894, 50294, 173804, 97119, 164570, 131398, 179371, 37681, 120803, 84406, 173462, 122183, 179402, 26794, 28238, 141352, 166229, 12048, 166929, 59106, 50575, 171305, 97459, 109758, 139453, 110371, 114924, 162101, 113432, 112462, 82727, 130714, 51492, 9448)
Average QPS expected = 91698
Timestamp start: 1747066837541
Timestamp end: 1747067737883

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      524.0   598.7    68.9   148.8   171.8   272.3   328.2   425.4   753.6  1274.1  1438.9  1634.9  2841.0  4166.5  8003.7 162185.0   162101
read      528.5   627.4    68.9   148.6   171.6   272.4   331.5   438.0   711.0  1225.8  1441.2  1674.5  2992.3  4999.1  8099.1 113597.8   113432
read      495.1   602.9    68.9   141.4   162.1   260.9   317.7   405.9   592.2  1000.4  1382.3  1640.4  2936.0  4887.8  8073.3 112402.3   112462
read      270.9   228.2    63.8   105.6   117.8   215.8   278.1   320.0   350.9   389.4   446.6   589.5  1194.5  2244.1  7085.0  82756.3    82727
read      504.1   568.0    74.4   144.8   167.4   266.8   320.8   414.5   724.6  1231.2  1393.2  1565.7  2612.3  4076.2  8026.9 130531.6   130714
read      217.9    99.1    63.8   101.3   111.5   209.9   254.8   276.9   291.8   308.7   329.0   361.6   452.3  1013.5  2034.4  51396.2    51492
read      176.5    62.1    68.9   115.6   128.0   170.9   188.2   198.2   205.3   214.6   226.9   247.0   307.4   689.4  2470.7   9500.5     9448

Total QPS = 91688.9 (82520016 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 20382443458 bytes :   21.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,27.64%,100.00%
