Random waveform, random seed
Total number of intervals = 90 (94860, 7282, 47811, 89476, 162039, 113730, 32894, 162836, 34215, 133459, 160388, 31349, 94502, 112041, 10514, 113258, 152653, 52550, 115943, 138524, 73092, 81117, 33322, 6102, 161065, 24322, 132189, 178629, 165373, 148118, 123844, 94937, 61160, 96487, 39424, 179895, 91883, 19117, 138920, 78055, 17895, 82842, 150589, 10150, 122711, 128403, 69202, 157173, 64141, 146338, 135108, 50769, 100572, 91667, 67580, 11701, 109698, 170540, 25461, 21366, 145223, 126709, 123838, 176201, 135054, 29310, 131532, 158458, 129392, 57516, 107404, 126127, 137512, 36346, 84801, 167785, 96492, 134045, 32288, 133548, 86618, 84989, 178933, 23192, 28608, 65344, 66856, 97777, 16514, 140949)
Average QPS expected = 95340
Timestamp start: 1747120327726
Timestamp end: 1747121228025

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      234.5   116.8    74.4   107.4   117.9   218.0   271.0   301.2   321.5   344.6   371.8   409.0   485.6   767.6  3279.4  50711.5    50769
read      252.2   152.8    68.9   109.6   120.3   200.8   273.1   333.8   375.4   415.2   459.1   522.7   640.7  1053.8  3875.0 100506.6   100572
read      242.9   134.6    68.9   107.0   117.3   199.7   271.2   323.2   358.6   394.0   432.3   486.8   587.7   787.0  3182.1  91735.6    91667
read      236.4   127.2    68.9   103.7   113.7   209.6   273.4   311.9   337.7   365.8   397.4   439.8   531.1   853.5  3216.7  67592.7    67580
read      192.8    63.9    80.4   124.2   140.0   188.6   208.0   218.4   226.5   234.8   248.0   268.1   313.9   492.2  3022.8  11748.8    11701
read      223.1   124.6    68.9   107.5   117.8   190.7   239.6   272.4   297.4   328.4   369.1   432.7   598.6  1013.7  2887.0 109541.0   109698
read      326.4   202.3    68.9   142.1   163.4   285.9   346.4   392.4   434.7   491.0   553.8   634.9   781.5  2004.6  6477.8 170545.8   170540
read      218.9    85.4    68.9   114.8   128.6   211.3   246.3   265.7   279.0   294.2   313.5   341.3   401.3   619.4  2254.5  25443.7    25461
read      213.0    84.1    74.4   115.8   130.7   207.2   237.4   254.5   266.7   280.2   296.6   320.8   373.2   553.2  3589.1  21295.7    21366
read      313.6   299.6    68.9   124.8   141.4   243.2   294.2   329.1   359.8   403.0   479.5   658.0  1565.3  3283.2  7346.8 145156.6   145223
read      222.4   134.6    68.9   111.9   123.6   197.3   240.0   266.7   286.5   310.6   341.6   389.9   523.8  1710.5  3422.3 126868.6   126709
read      222.0   145.7    68.9   111.4   122.7   196.6   239.8   267.0   287.2   311.3   342.1   390.1   523.3  1581.6  5236.8 123767.0   123838
read      334.8   189.3    74.4   149.9   173.1   295.7   356.6   402.6   447.4   501.2   558.9   633.2   773.7  1809.4  5494.0 176506.1   176201
