Random waveform, supplied seed
Total number of intervals = 78 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042)
Average QPS expected = 97032
Timestamp start: 1747211375237
Timestamp end: 1747212155477

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      691.3   962.8    74.4   175.3   197.4   351.2   432.4   510.6   762.2  1452.8  1710.9  2629.2  4040.2  9722.0 15924.5 143249.2   143350
read      692.5   947.7    74.4   177.6   200.6   357.7   442.0   530.1   822.3  1464.2  1702.0  2458.0  4010.8  9752.4 16020.8 143939.5   143518
read      667.1   918.3    74.4   175.7   198.1   351.0   429.9   503.4   672.3  1397.4  1670.2  2416.6  3944.3  9446.6 15623.8 172669.9   172981
read      667.5   965.6    74.4   174.3   195.5   344.3   418.6   478.7   585.1  1328.8  1670.5  2752.4  4091.0  9500.4 15690.5  94026.0    94027
read      672.7   944.7    74.4   176.1   198.2   350.1   426.2   492.4   624.1  1374.5  1675.9  2652.9  4063.0  9207.8 14881.7 170308.5   170019
read      664.1   913.3    74.4   175.6   198.0   349.5   424.4   492.9   639.9  1377.4  1654.0  2490.2  3995.2  8722.8 13957.3 179341.9   179090
read      675.1   960.0    74.4   174.2   196.4   347.4   420.8   485.4   623.3  1364.7  1664.0  2761.3  4113.3  8391.8 14659.5  47174.8    47130
read      726.5  1105.5    80.4   175.2   197.7   351.1   428.3   505.7   746.3  1437.3  1706.2  2948.9  6517.1  9112.3 15912.1  19428.7    19439
read      658.7   870.8    74.4   173.4   194.9   344.5   418.4   488.8   684.3  1413.2  1660.1  2492.2  3822.0  7969.5 12893.9 128813.2   128963
read      726.4  1053.8    80.4   173.7   196.1   350.0   432.3   551.2  1145.5  1511.6  1710.8  2544.4  6114.0  8865.6 15123.9  23778.6    23787
read      681.7   894.1    74.4   172.8   194.8   348.7   428.6   533.3  1055.9  1482.3  1676.8  2172.0  3890.9  8082.0 12921.3  61905.1    61848
read      668.0   822.6    74.4   173.5   195.5   350.2   432.1   548.2  1112.5  1480.8  1665.2  1990.5  3758.7  7864.2 12590.0 101962.2   101968
read      666.1   816.7    80.4   172.9   195.1   349.1   432.2   554.2  1124.4  1476.1  1659.5  1973.9  3734.7  7912.3 11625.7 108665.9   108767
read      666.9   820.2    68.9   173.1   195.7   349.3   433.3   559.0  1123.8  1471.4  1657.0  1973.4  3745.8  7927.9 11957.1  97044.7    97139
read      668.1   803.9    80.4   172.9   195.8   350.2   435.0   571.1  1189.3  1486.4  1666.7  1977.1  3717.3  7815.3 11061.9 158741.6   158594
read      658.9   793.5    74.4   172.7   196.1   349.1   433.3   551.5  1029.4  1461.3  1656.2  1973.4  3694.4  7664.7 11716.3 141170.8   141240
read      664.0   853.1    74.4   173.2   196.8   348.7   434.3   548.1   901.7  1429.9  1638.9  1983.9  3822.6  7997.5 11625.9  41394.8    41405
read      651.8   817.1    74.4   173.1   196.9   349.1   432.7   537.2   820.9  1413.6  1630.2  1964.6  3742.0  7914.3 11431.8  57858.3    57997
read      612.9   747.4    74.4   172.3   196.2   347.7   431.9   518.1   651.9  1295.6  1569.9  1863.8  3608.1  7578.7 11553.4 133732.9   133577
read      613.5   775.4    68.9   173.3   197.4   352.3   444.3   532.2   641.8  1187.1  1541.7  1846.2  3661.9  7932.8 11606.1  53962.5    53832
read      590.5   727.2    68.9   172.4   196.2   349.2   434.2   509.5   595.9   924.8  1512.7  1825.1  3563.5  7598.8 11540.6 139508.6   139832
read      545.1   651.0    74.4   174.3   198.5   351.5   431.6   496.7   560.3   680.5  1336.4  1707.6  3402.8  7312.1 11353.5 170483.3   170515
read      481.5   564.2    68.9   175.8   200.7   345.5   416.2   465.9   508.3   570.6   692.8  1506.5  3127.1  7423.5 10869.4 128424.4   128494
read      507.3   769.0    74.4   178.8   204.8   347.2   417.6   466.1   508.0   567.5   684.2  1455.9  3687.7  8080.9 11139.5  20700.8    20789
read      457.3   545.6    74.4   180.8   207.1   350.8   422.5   468.8   506.4   555.9   633.9  1016.1  2604.0  7844.4 10814.7  63511.8    63647
read      438.4   498.8    74.4   180.8   207.3   349.3   418.4   462.6   497.8   542.5   609.8   799.1  2031.6  7756.6 10435.4  64884.9    64802
read      437.4   534.1    74.4   184.0   211.2   349.2   417.1   460.7   495.7   539.9   603.6   752.2  2066.1  7905.8 10812.4  55813.0    55719
read      382.4   335.9    74.4   179.7   205.6   333.9   395.0   433.7   464.5   503.0   554.5   644.7  1408.6  5881.7  9273.8 174242.3   174179
read      357.3   339.9    68.9   170.5   194.5   313.7   370.1   406.3   435.5   471.8   522.8   606.2   917.8  7310.7  9305.5 106424.6   106356
read      325.4   199.9    63.8   154.3   176.9   295.3   351.1   387.6   416.5   452.8   500.7   579.0   770.2  1925.4  7808.0 178549.5   178750
read      299.4   191.4    74.4   139.9   159.1   267.9   321.6   357.1   385.5   421.7   469.7   548.1   734.4  1893.8  7661.3 105935.3   105831
read      271.4   184.7    74.4   129.8   145.9   242.8   291.1   320.3   344.1   375.0   421.4   498.3   679.7  1826.4  7696.9 110676.7   110667
read      285.0   273.8    74.4   127.3   143.4   247.2   301.1   335.4   363.7   402.0   451.9   527.2   717.0  3879.7  8263.5   8809.0     8803
read      263.8   223.4    74.4   123.0   137.8   227.3   275.1   307.4   333.5   369.1   421.9   506.0   707.9  2808.0  8116.7  45716.4    45662
read      245.9   194.7    59.1   118.5   131.5   207.8   252.0   282.0   306.9   340.8   394.1   485.2   708.0  2625.4  7284.2  30870.5    30867
read      226.8   159.2    63.8   113.9   127.3   208.7   246.2   267.1   282.2   300.4   326.0   372.3   545.7  2159.7  6322.8  45624.1    45656
read      232.6   162.2    63.8   113.9   126.9   210.8   255.2   279.9   297.0   317.7   344.1   388.6   530.9  2409.8  5781.7 100718.8   100938
read      260.9   231.4    68.9   118.7   133.0   226.0   276.3   306.0   328.0   355.7   395.0   469.7   724.2  3403.1  7921.7 132277.4   132360
read      223.5   152.8    63.8   109.3   119.9   203.8   251.0   274.6   291.1   310.3   335.0   374.8   517.7  1887.6  5095.5  67587.4    67591
read      248.1   177.5    59.1   110.1   123.2   229.9   275.1   299.8   317.4   338.3   364.6   406.0   575.8  2710.7  5547.1  33965.1    33910
read      259.5   268.0    59.1   111.5   123.3   215.7   272.1   303.8   327.3   358.6   406.9   513.1   882.8  3291.9 10688.3  85811.9    85729
read      225.0   115.6    63.8   111.4   129.2   220.2   245.0   258.8   269.2   281.7   297.6   328.9   472.5  1715.2  2789.7  12831.7    12884
read      279.0   275.8    59.1   112.3   125.5   251.0   304.8   334.8   355.9   379.7   409.5   460.6   766.4  4334.2  7764.9  45628.4    45621
read      271.0   268.3    63.8   112.6   126.2   247.5   294.5   319.1   337.1   357.7   383.4   426.3   800.8  4060.2  7933.7  36876.6    36938
read      286.2   318.0    63.8   110.9   123.5   251.4   310.9   344.9   369.3   396.9   432.1   490.1   856.7  5589.8  8896.5  56901.9    56902
read      314.7   364.4    63.8   115.1   129.1   227.7   284.9   317.7   343.5   379.5   453.0   937.0  1719.1  3741.8  7857.8 102259.6   102243
read      223.4   124.1    63.8   110.8   127.6   218.1   242.4   255.9   266.5   278.0   294.2   321.1   440.8  1805.0  3766.2  14095.9    14085
read      274.9   261.4    59.1   112.9   125.9   220.7   278.1   311.5   337.0   370.8   431.2   598.0  1256.8  2872.2  9221.8  94091.6    94103
read      276.7   281.8    59.1   110.1   122.1   241.8   296.9   330.0   354.8   384.8   423.5   487.5   925.7  3851.0  8907.2  58173.8    58175
read      269.9   161.5    68.9   132.3   149.6   246.7   294.2   321.5   342.7   368.8   403.5   465.1   626.6  2182.7  4744.3 151263.0   151312
read      223.0   108.8    63.8   109.0   119.5   202.8   256.5   283.5   301.5   321.0   346.1   385.9   498.6   832.6  2954.7  83403.0    83333
read      335.1   179.9    68.9   156.3   180.1   304.2   367.0   408.4   441.1   479.5   526.5   592.0   736.2  2032.0  5795.1 165034.3   165153
read      211.6    95.4    63.8   110.1   121.1   193.0   236.1   262.8   280.9   301.1   324.8   360.6   438.1   714.7  2728.3 124039.8   123975
read      219.8    79.8    59.1   117.1   131.5   224.2   249.7   262.6   271.1   281.6   294.1   314.4   360.1   486.5  1920.9  28536.2    28449
read      207.9    72.5    59.1   118.1   136.1   210.1   228.7   238.0   245.7   253.5   265.4   282.1   321.0   890.9  2570.1  14895.8    14903
read      221.0    80.1    63.8   117.2   131.2   226.0   252.8   265.9   274.1   285.1   296.7   317.1   361.5   484.3  2031.2  31185.8    31189
read      220.5    80.8    63.8   112.6   125.1   224.2   255.7   270.4   280.6   292.2   307.3   330.1   382.2   526.7  2061.6  40633.5    40636
read      215.8   102.0    59.1   106.3   116.9   202.1   253.9   277.4   292.6   309.4   329.4   359.8   426.3   577.6  2092.2  80620.0    80574
read      283.2   120.2    74.4   145.9   165.3   266.4   312.5   339.4   359.9   384.9   419.0   473.8   608.3   912.5  3481.9 168824.0   168820
read      254.4   103.5    68.9   133.8   150.4   238.7   280.9   304.9   322.1   343.8   372.4   421.2   548.2   887.3  2379.4 162673.0   162621
read      210.4    92.1    54.7   106.6   117.0   192.4   240.9   267.9   285.4   304.0   325.8   358.9   431.6   601.4  1603.6 101887.3   101621
read      217.7    91.7    59.1   108.7   119.7   215.7   257.3   275.2   287.6   300.7   316.9   341.7   397.5   546.2  2354.0  58493.4    58592
read      236.7   106.6    59.1   124.0   138.8   219.8   261.3   285.2   302.5   322.8   350.4   395.7   525.4   880.5  2524.2 153090.8   153042

Total QPS = 97037.9 (75689544 / 780.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 18695316874 bytes :   22.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.85%,41.00%,100.00%
