Random waveform, supplied seed
Total number of intervals = 78 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042)
Average QPS expected = 97032
Timestamp start: 1747239687041
Timestamp end: 1747240467298

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      310.7   448.2    68.9   118.5   131.8   221.9   270.9   299.5   320.7   348.8   393.7   558.0  2856.0  4586.7  8201.9 132436.0   132360
read      260.2   176.7    63.8   108.9   118.4   232.7   298.2   335.4   361.4   390.2   424.9   475.7   627.9  2420.9  4810.4  67516.3    67591
read      261.8   189.7    63.8   112.9   125.2   247.6   296.6   321.3   339.1   359.5   384.5   423.9   566.6  2704.7  7719.1  34058.0    33910
read      275.8   270.3    63.8   110.8   121.5   227.5   303.4   349.5   381.7   416.4   458.3   522.8   815.9  3455.0  9916.7  85582.8    85729
read      240.1   143.2    68.9   127.4   147.6   230.3   259.0   274.2   286.0   298.6   316.7   345.9   454.0  2255.9  4958.6  12897.3    12884
read      278.1   303.4    68.9   111.1   122.0   248.3   305.2   336.1   357.2   380.6   408.4   455.4   828.4  5168.9  8767.9  45580.4    45621
read      266.7   187.9    63.8   112.0   124.0   249.0   300.9   327.3   345.4   367.1   393.9   434.6   720.3  2605.7  6054.4  36948.7    36938
read      287.9   360.6    63.8   109.2   119.1   242.2   304.4   339.6   363.8   390.7   423.9   477.0  1337.6  5537.9  8810.1  56955.6    56902
read      295.6   312.2    68.9   114.6   126.9   223.5   291.8   338.8   378.4   430.7   501.4   629.6  1419.9  3819.8  7996.4 102231.6   102243
read      244.5   140.3    68.9   126.1   145.7   234.2   265.1   281.7   293.5   308.5   327.6   361.6   483.9  1958.0  4276.3  14114.8    14085
read      273.8   310.6    63.8   111.2   121.7   215.0   281.1   320.9   353.1   392.7   444.7   530.5  1212.7  3960.0  9492.5  94036.5    94103
read      273.9   297.5    63.8   108.8   118.7   241.4   304.6   339.1   362.9   389.3   421.1   467.7   766.1  4861.6 10098.9  58130.1    58175
read      280.3   330.8    68.9   122.3   136.6   225.9   273.6   300.3   319.7   344.7   381.8   460.7  1583.7  4240.7  7892.4 151431.1   151312
read      273.2   282.4    68.9   110.4   120.9   226.3   298.5   341.1   371.5   404.5   446.2   507.6   855.4  3445.9 10463.1  83396.7    83333
read      377.6   444.6    63.8   158.2   181.7   292.3   340.0   371.7   398.6   435.6   499.2   732.6  2298.3  5400.8 10061.6 165284.7   165153
read      311.8   390.3    68.9   117.0   130.4   224.7   275.3   305.7   329.7   363.9   430.3   863.4  1791.8  3901.1  8480.9 123935.1   123975
read      265.5   243.1    63.8   115.1   128.8   245.2   287.8   309.9   325.4   343.9   368.7   408.9   847.8  3382.5  8100.1  28458.7    28449
read      237.3   132.8    74.4   124.6   143.1   226.7   256.0   272.2   284.5   297.8   316.9   349.3   490.4  1905.6  3398.4  14857.6    14903
read      272.0   330.4    63.8   114.9   127.9   239.3   280.2   301.2   316.0   334.5   359.4   403.4  1318.5  4489.4  9990.0  31117.0    31189
read      230.5    87.6    59.1   112.1   122.8   229.4   270.4   289.9   303.0   317.6   337.3   367.0   430.6   573.2  1819.5  40706.0    40636
read      229.9   103.6    63.8   107.6   117.1   213.1   270.7   300.4   319.5   341.2   367.3   403.0   476.4   601.2  1812.7  80622.3    80574
read      509.6   603.9    68.9   159.9   182.9   258.2   306.2   386.0   661.8  1183.6  1413.9  1631.4  2982.3  4517.6  7992.3 169085.8   168820
read      517.5   635.6    63.8   159.2   182.5   257.7   304.4   374.2   621.3  1159.7  1448.2  1705.7  3171.6  4612.1  8052.1 162814.9   162621
read      478.9   597.1    63.8   155.1   175.3   251.1   310.2   403.1   553.1   853.5  1297.0  1592.6  2946.3  7115.7  8131.0 101630.4   101621
read      305.8   314.7    63.8   120.6   136.3   226.8   291.8   338.0   373.5   421.2   501.3   722.1  1453.4  3394.2  7978.0  58636.8    58592
read      506.5   595.6    68.9   158.9   182.2   256.9   304.0   384.9   669.0  1203.4  1409.7  1612.2  2816.4  4364.6  8021.3 128520.0   153042

Total QPS = 96724.7 (75445232 / 780.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 18634971810 bytes :   22.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.86%,44.00%,100.00%
