1747126614.9771478,2025-05-13 08:56:54,58.10,100.00,100.00,100.00
1747126616.5001783,2025-05-13 08:56:56,60.00,100.00,100.00,100.00
1747126618.006617,2025-05-13 08:56:58,58.60,100.00,100.00,100.00
1747126619.5098202,2025-05-13 08:56:59,60.00,100.00,100.00,100.00
1747126621.0136344,2025-05-13 08:57:01,46.40,100.00,100.00,100.00
1747126622.5171447,2025-05-13 08:57:02,42.30,100.00,100.00,100.00
1747126624.0215762,2025-05-13 08:57:04,40.70,100.00,100.00,100.00
1747126625.5253558,2025-05-13 08:57:05,40.70,100.00,100.00,100.00
1747126627.028673,2025-05-13 08:57:07,48.30,100.00,100.00,100.00
1747126628.5317476,2025-05-13 08:57:08,38.50,100.00,100.00,100.00
1747126630.0351706,2025-05-13 08:57:10,29.60,100.00,100.00,100.00
1747126631.5398016,2025-05-13 08:57:11,13.30,100.00,100.00,100.00
1747128717.9690773,2025-05-13 09:31:57,100.00,93.70,41.30,91.00
1747128719.2971466,2025-05-13 09:31:59,100.00,100.00,100.00,100.00
1747128720.6049445,2025-05-13 09:32:00,95.90,93.00,100.00,100.00
1747128721.9101963,2025-05-13 09:32:01,94.30,91.30,100.00,100.00
1747128723.215744,2025-05-13 09:32:03,93.00,90.00,100.00,94.90
1747128724.5236266,2025-05-13 09:32:04,93.00,90.00,100.00,100.00
1747128725.8326757,2025-05-13 09:32:05,91.50,89.60,100.00,100.00
1747128727.1381087,2025-05-13 09:32:07,73.70,94.60,100.00,61.80
1747128728.443157,2025-05-13 09:32:08,34.10,100.00,100.00,5.50
1747128729.7695508,2025-05-13 09:32:09,35.70,100.00,100.00,10.80
1747128731.0745442,2025-05-13 09:32:11,37.50,100.00,100.00,11.10
1747128732.3819184,2025-05-13 09:32:12,35.00,100.00,100.00,8.30
1747128733.6873362,2025-05-13 09:32:13,38.10,100.00,100.00,8.30
1747128734.993236,2025-05-13 09:32:14,31.60,100.00,100.00,100.00
1747128736.3012395,2025-05-13 09:32:16,26.20,100.00,100.00,100.00
1747128737.6061513,2025-05-13 09:32:17,12.20,100.00,100.00,100.00
1747128738.9108098,2025-05-13 09:32:18,8.50,100.00,100.00,100.00
1747128740.2156422,2025-05-13 09:32:20,9.60,100.00,100.00,100.00
1747128741.5203388,2025-05-13 09:32:21,9.50,100.00,100.00,100.00
1747128742.8252642,2025-05-13 09:32:22,11.00,100.00,100.00,100.00
1747128744.1299872,2025-05-13 09:32:24,7.00,100.00,100.00,100.00
1747128745.4351408,2025-05-13 09:32:25,13.70,100.00,100.00,100.00
1747128746.7402775,2025-05-13 09:32:26,8.50,100.00,100.00,100.00
1747128748.0451438,2025-05-13 09:32:28,97.30,100.00,100.00,100.00
1747128749.3715322,2025-05-13 09:32:29,98.60,100.00,100.00,100.00
1747128750.6784008,2025-05-13 09:32:30,97.40,100.00,100.00,100.00
1747128751.9836185,2025-05-13 09:32:31,96.00,100.00,100.00,100.00
1747128753.29053,2025-05-13 09:32:33,97.30,100.00,100.00,100.00
1747128754.5964592,2025-05-13 09:32:34,97.40,100.00,100.00,100.00
1747128755.9010286,2025-05-13 09:32:35,97.30,100.00,100.00,100.00
1747128757.2061386,2025-05-13 09:32:37,95.80,100.00,100.00,100.00
1747128758.5113614,2025-05-13 09:32:38,94.00,100.00,100.00,100.00
1747128759.8209734,2025-05-13 09:32:39,92.50,100.00,100.00,100.00
1747128761.1281939,2025-05-13 09:32:41,92.50,100.00,100.00,100.00
1747128762.4360142,2025-05-13 09:32:42,91.20,100.00,100.00,100.00
1747128763.744325,2025-05-13 09:32:43,92.40,100.00,100.00,100.00
1747128765.0530322,2025-05-13 09:32:45,92.40,100.00,100.00,100.00
1747128766.3585842,2025-05-13 09:32:46,91.20,100.00,100.00,100.00
1747128767.6648457,2025-05-13 09:32:47,100.00,100.00,100.00,100.00
1747128768.9732876,2025-05-13 09:32:48,100.00,100.00,100.00,100.00
1747128770.280806,2025-05-13 09:32:50,100.00,100.00,100.00,100.00
1747128771.5869093,2025-05-13 09:32:51,98.80,100.00,100.00,100.00
1747128772.8962586,2025-05-13 09:32:52,100.00,100.00,100.00,100.00
1747128774.2017026,2025-05-13 09:32:54,100.00,100.00,100.00,100.00
1747128775.507928,2025-05-13 09:32:55,100.00,100.00,100.00,100.00
1747128776.8187666,2025-05-13 09:32:56,98.70,100.00,100.00,100.00
1747128778.1230507,2025-05-13 09:32:58,100.00,100.00,98.80,100.00
1747128779.4287682,2025-05-13 09:32:59,96.00,100.00,100.00,100.00
1747128780.7347887,2025-05-13 09:33:00,100.00,100.00,100.00,100.00
1747128782.0411103,2025-05-13 09:33:02,100.00,100.00,100.00,100.00
1747128783.3468866,2025-05-13 09:33:03,95.90,100.00,100.00,100.00
1747128784.653509,2025-05-13 09:33:04,94.30,100.00,100.00,100.00
1747128785.960505,2025-05-13 09:33:05,91.20,100.00,100.00,100.00
1747128787.2685254,2025-05-13 09:33:07,68.50,100.00,100.00,100.00
1747128788.5850792,2025-05-13 09:33:08,26.30,100.00,100.00,100.00
1747128789.910616,2025-05-13 09:33:09,22.00,100.00,100.00,100.00
1747128791.2163556,2025-05-13 09:33:11,32.60,100.00,100.00,100.00
1747128792.5222886,2025-05-13 09:33:12,26.80,100.00,100.00,100.00
1747128793.8290606,2025-05-13 09:33:13,40.00,100.00,100.00,100.00
1747128795.1355917,2025-05-13 09:33:15,41.90,100.00,100.00,100.00
1747128796.4431639,2025-05-13 09:33:16,34.10,100.00,100.00,100.00
1747128797.7507527,2025-05-13 09:33:17,100.00,100.00,100.00,100.00
1747128799.0773695,2025-05-13 09:33:19,100.00,100.00,100.00,100.00
1747128800.3838875,2025-05-13 09:33:20,100.00,100.00,98.80,100.00
